Country,City,AccentCity,Region,Population,Latitude,Longitude
hu,alsonyomas,Alsónyomás,20,,47.483333,20.116667
hu,alsooreghegy,Alsóöreghegy,21,,46.787997,18.938483
hu,alsooregszollok,Alsooregszollok,01,,46.412088,19.458966
hu,alsooregszolok,Alsooregszolok,01,,46.412088,19.458966
hu,alsoors,Alsóörs,23,,46.991256,17.975623
hu,alsoorspuszta,Alsóörspuszta,08,,47.540916,18.672657
hu,alsoors-villatelep,Alsoors-villatelep,23,,46.986866,17.979692
hu,alsopahok,Alsópáhok,24,,46.769304,17.171569
hu,alsopakony,Alsópakony,16,,47.311106,19.293141
hu,alsopalajpuszta,Alsópalajpuszta,02,,45.883333,18.083333
hu,alsopalos,Alsópálos,01,,46.383333,19.866667
hu,alsopandur,Alsópandur,01,,46.15,18.883333
hu,alsopaskum,Alsópáskum,17,,46.9,18.133333
hu,alsopatlan,Alsópatlan,21,,46.425661,18.594894
hu,also-patlan-puszta,Alsó-patlan-puszta,21,,46.425661,18.594894
hu,alsopaty,Alsópaty,22,,47.295067,16.934794
hu,alsopazsit,Alsópázsit,18,,47.933333,21.716667
hu,alsopel,Alsópél,21,,46.57516,18.559103
hu,alsopere,Alsópere,23,,47.216667,17.983333
hu,alsopeszer,Alsópeszér,01,,47.058872,19.276066
hu,alsopeteny,Alsópetény,14,,47.875816,19.244031
hu,alsoporboly,Alsópörböly,01,,46.183333,18.883333
hu,alsopuszta,Alsópuszta,01,,46.933333,19.483333
hu,alsopuszta,Alsópuszta,08,,47.283333,18.366667
hu,alsopuszta,Alsópuszta,12,,47.516667,18.233333
hu,alsopuszta,Alsópuszta,15,,46.033333,18.266667
hu,alsopuszta,Alsópuszta,21,,46.466667,18.683333
hu,alsoracegres,Alsórácegres,21,,46.616667,18.616667
hu,alsorajk,Alsórajk,24,,46.654865,16.996781
hu,alsore,Alsóré,06,,46.665679,20.247815
hu,alsoregmec,Alsóregmec,04,,48.466667,21.616667
hu,alsoregmeci tanyak,Alsóregmeci Tanyák,04,,48.466667,21.616667
hu,alsoret,Alsórét,06,,46.65,20.1
hu,alsoret,Alsórét,16,,47.6,19.65
hu,alsoret,Alsórét,23,,47.033333,18.116667
hu,alsoretdulo,Alsoretdulo,16,,47.55,19.266667
hu,alsoreti dulo,Alsoreti Dulo,10,,47.016667,21.5
hu,alsoreti tanya,Alsóréti Tanya,20,,47.566667,20.733333
hu,alsoreti tanyak,Alsóréti Tanyák,10,,47.666667,20.95
hu,alsorev,Alsórév,21,,46.8,18.95
hu,alsoronok,Alsórönök,22,,46.976461,16.37223
hu,also-rozsnaki-tanya,Alsó-rozsnaki-tanya,11,,47.966667,20.25
hu,alsorozsnakpuszta,Alsórozsnakpuszta,11,,47.966667,20.25
hu,alsosag,Alsóság,22,,47.232474,17.130182
hu,alsosanc,Alsósánc,24,,46.45,16.983333
hu,alsosarlospuszta,Alsósarlóspuszta,14,,47.820474,19.483629
hu,alsosashalomdulo,Alsosashalomdulo,03,,46.633333,20.833333
hu,alsosaskalapos,Alsósáskalapos,01,,46.183333,19.566667
hu,alsosegesd,Alsósegesd,17,,46.34142,17.35132
hu,alsosima,Alsósima,18,,47.883333,21.616667
hu,alsosomlyo,Alsósomlyó,08,,47.072771,18.335903
hu,alsososkutbokor,Alsósóskútbokor,18,,48.016667,21.616667
hu,alsosotetmajor,Alsósötétmajor,24,,46.85,16.583333
hu,alsostrazsa,Alsóstrázsa,16,,47.35,19.45
hu,alsoszallas,Alsószállás,01,,46.378523,19.522807
hu,also szallas,Alsó szállás,01,,46.464764,18.949619
hu,alsoszallas,Alsószállás,02,,46.066667,18.766667
hu,alsoszallas,Alsószállás,10,,47.6,21.766667
hu,alsoszallasok,Alsószállások,01,,46.464764,18.949619
hu,alsoszalmavar,Alsószalmavár,23,,47.396431,17.601071
hu,alsoszalmavar-major,Alsószalmavár-major,23,,47.396431,17.601071
hu,alsoszanaspuszta,Alsószánaspuszta,14,,48.091804,19.757911
hu,also szanas-puszta,Alsó Szánas-puszta,14,,48.097621,19.751248
hu,alsoszapudpuszta,Alsószapudpuszta,09,,47.666667,17.383333
hu,alsoszaszberek,Alsószászberek,20,,47.316667,20.1
hu,alsoszekto,Alsószéktó,01,,46.9,19.7
hu,alsoszeleste,Alsószeleste,22,,47.3,16.833333
hu,also szenasvolgy,Alsó Szénásvölgy,24,,46.713542,16.865761
hu,alsoszenterzsebet,Alsószenterzsébet,24,,46.745067,16.477721
hu,alsoszentivan,Alsószentiván,08,,46.786569,18.729621
hu,alsoszentivan,Alsószentiván,16,,47.141985,19.065828
hu,alsoszentkata,Alsószentkata,01,,46.266667,19.233333
hu,alsoszentmarton,Alsószentmárton,02,,45.789548,18.305746
hu,alsoszenttamas,Alsószenttamás,01,,46.978631,19.089613
hu,alsosziget,Alsósziget,16,,47.1,19.016667
hu,alsoszigeti major,Alsószigeti Major,21,,46.616667,18.666667
hu,alsoszollo,Alsoszollo,12,,47.7,18.016667
hu,alsoszollo,Alsoszollo,17,,46.283333,17.366667
hu,alsoszolnok,Alsószölnök,22,,46.92771,16.203724
hu,alsoszolnoki tanyak,Alsószölnöki Tanyák,22,,46.933333,16.2
hu,alsoszuha,Alsószuha,04,,48.366667,20.516667
hu,alsotabdi,Alsótabdi,01,,46.666667,19.283333
hu,alsotabpuszta,Alsótábpuszta,14,,48.033904,19.475623
hu,alsotanya,Alsótanya,04,,48.116667,20.916667
hu,alsotanya,Alsótanya,11,,47.8,20.083333
hu,alsotanya,Alsótanya,16,,47.303902,19.48658
hu,alsotanyak,Alsótanyák,01,,46.466667,19.316667
hu,alsotanyak,Alsótanyák,03,,46.533333,20.683333
hu,alsotanyak,Alsótanyák,20,,47.483333,20
hu,alsotapazd,Alsótapazd,17,,46.17087,17.592472
hu,alsotapioi tanya,Alsótápiói Tanya,16,,47.366667,19.7
hu,alsoteglahaz,Alsótéglaház,08,,47.016667,18.45
hu,alsotekeres,Alsótekeres,08,,46.955113,18.190522
hu,alsotelekes,Alsótelekes,04,,48.416667,20.666667
hu,alsotengelic,Alsótengelic,21,,46.541174,18.680251
hu,alsotetelalja,Alsótételalja,01,,46.8,19
hu,alsoto,Alsótó,21,,46.8,18.916667
hu,alsotoborzsok,Alsótöbörzsök,08,,46.903502,18.596778
hu,alsotold,Alsótold,14,,47.951808,19.59724
hu,alsotollosmajor,Alsótöllösmajor,24,,46.633333,16.966667
hu,alsotollospuszta,Alsótöllöspuszta,24,,46.683333,17
hu,alsotovistetotanya,Alsotovistetotanya,04,,48.216667,21.033333
hu,alsotundermajor,Alsótündérmajor,23,,47.3,17.833333
hu,alsoujhegy,Alsóújhegy,17,,46.566667,17.683333
hu,alsoujlak,Alsóújlak,22,,47.049018,16.804145
hu,alsoujtagmajor,Alsóújtagmajor,09,,47.916667,17.166667
hu,alsoutaspuszta,Alsóutaspuszta,14,,48.15533,20.021911
hu,alsovadacs,Alsóvadács,12,,47.704444,18.451389
hu,alsovadasz,Alsóvadász,04,,48.25,20.916667
hu,alsovany,Alsóvány,16,,47.258895,19.141572
hu,alsovaros,Alsóváros,19,,46.238512,20.135923
hu,alsovarosi feketefoldek,Alsóvárosi Feketeföldek,19,,46.238512,20.135923
hu,alsovarosi godrok,Alsóvárosi Gödrök,19,,46.238512,20.135923
hu,alsovarsany,Alsóvarsány,20,,47.05,20.266667
hu,alsovasarter,Alsóvásártér,02,,45.966667,18.516667
hu,alsovasdinnyepuszta,Alsóvasdinnyepuszta,12,,47.546038,18.025088
hu,also-venkert,Alsó-Vénkert,10,,47.7,21.7
hu,alsovonyarc,Alsóvonyarc,23,,46.766667,17.316667
hu,alsovranyos,Alsóvrányos,01,,46.183333,18.966667
hu,alsozatony,Alsózátony,01,,46.633333,19
hu,alsozsolca,Alsózsolca,04,6107,48.066667,20.883333
hu,alsozsukma,Alsózsukma,14,,47.861903,19.146299
hu,also-zsukma-erdoorhaz,Also-Zsukma-erdoorhaz,14,,47.861903,19.146299
hu,alsozsukma-puszta,Alsózsukma-puszta,14,,47.861903,19.146299
hu,alsozsunypuszta,Alsózsúnypuszta,14,,47.996954,19.620864
hu,alszopor,Alszopor,09,,47.45,16.816667
hu,altany,Áltány,16,,47.783333,19.133333
hu,altarobanyatelep,Altáróbányatelep,12,,47.734357,18.698883
hu,altenburg,Altenburg,09,,47.867885,17.269935
hu,altontanya,Altontanya,02,,45.816667,18.033333
hu,alt-sankt-iwan,Alt-Sankt-Iwan,06,,46.174714,20.164447
hu,aluminiumercbanyatelep,Alumíniumércbányatelep,08,,47.366667,18.383333
hu,alvegi tanya,Alvégi Tanya,08,,47.083333,18.416667
hu,amaliapuszta,Amáliapuszta,17,,46.783333,17.916667
hu,amaliatelep,Amáliatelep,14,,48.105425,19.737711
hu,amand,Ámánd,09,,47.55,17.75
hu,ambrozfalva,Ambrózfalva,06,,46.35,20.733333
hu,ambrozfalvi tanyak,Ambrózfalvi Tanyák,06,,46.35,20.733333
hu,ambrustanya,Ambrustanya,23,,47.133333,17.75
hu,amerikaipuszta,Amerikaipuszta,09,,47.566667,17.416667
hu,amerikapuszta,Amerikapuszta,09,,47.566667,17.416667
hu,anarcs,Anarcs,18,2021,48.176423,22.111671
hu,anasztaziapuszta,Anasztáziapuszta,16,,47.354214,18.842883
hu,andahaza,Andaháza,18,,47.933333,22.15
hu,andahazapuszta,Andaházapuszta,10,,47.266667,21.433333
hu,andocs,Andocs,17,,46.648284,17.927735
hu,andorhaza,Andorháza,20,,46.9,20.166667
hu,andorhazamajor,Andorházamajor,24,,46.716667,17.05
hu,andormajor,Andormajor,08,,47.066667,18.666667
hu,andormajor,Andormajor,17,,46.515347,17.257097
hu,andormajor,Andormajor,21,,46.393305,18.561779
hu,andornaktalya,Andornaktálya,11,2636,47.85,20.416667
hu,andrasfa,Andrásfa,22,,46.964393,16.792951
hu,andrashaza,Andrásháza,10,,47.616667,21.4
hu,andrashida,Andráshida,24,,46.863768,16.799957
hu,andrasitelek,Andrásitelek,10,,47.616667,21.35
hu,andraspuszta,Andráspuszta,21,,46.746168,18.911094
hu,andrasszallas,Andrásszállás,01,,46.596283,19.076616
hu,andrastanya,Andrástanya,04,,48.2,21.733333
hu,andrastanya,Andrástanya,22,,47.133333,16.583333
hu,andrekakert,Andrékakert,12,,47.75,18.5
hu,andretanya,Andrétanya,11,,47.683333,19.783333
hu,angelamajor,Angelamajor,24,,46.955884,16.900224
hu,anghely,Ánghely,09,,47.55,17.416667
hu,angilus,Angilus,20,,47.216667,20.766667
hu,angyaldomb,Angyaldomb,21,,46.383333,18.566667
hu,angyalfold,Angyalföld,05,,47.547648,19.079726
hu,angyalisziget,Angyalisziget,16,,47.166667,18.95
hu,angyaloc,Angyalóc,02,,45.866667,17.983333
hu,angyalossytanya,Angyalossytanya,18,,48,22.816667
hu,angyalostanya,Angyalostanya,04,,47.7,20.85
hu,angyalosytanya,Angyalosytanya,18,,48,22.816667
hu,angyaltanya,Angyaltanya,01,,46.15,18.883333
hu,angyaltanya,Angyaltanya,09,,47.65,17.3
hu,annafurdo,Annafurdo,21,,46.388758,18.371807
hu,annahegy,Annahegy,21,,46.8,18.916667
hu,annakert,Annakert,10,,47.716667,21.683333
hu,annakert,Annakert,18,,47.866667,21.85
hu,annaliget,Annaliget,03,,46.866667,20.533333
hu,annamajor,Annamajor,08,,46.933333,18.7
hu,anna-major,Anna-major,08,,47.249524,18.751926
hu,annamajor,Annamajor,08,,47.45,18.583333
hu,annamajor,Annamajor,11,,47.7,20.1
hu,annamajor,Annamajor,12,,47.52894,17.938761
hu,annamajor,Annamajor,21,,46.338388,18.762955
hu,annamajor,Annamajor,22,,47.164778,16.575942
hu,annamajor,Annamajor,24,,46.433333,16.783333
hu,annatanya,Annatanya,08,,47.249524,18.751926
hu,annatanya,Annatanya,16,,47.783333,19.133333
hu,annavolgy,Annavölgy,17,,47.7,18.666667
hu,annavolgyibanya,Annavölgyibánya,12,,47.696323,18.666576
hu,annustanya,Annustanya,16,,47.311802,19.846478
hu,anos,Ános,02,,45.8,18.233333
hu,antalbokor,Antalbokor,18,,47.966667,21.65
hu,antalfaimajor,Antalfaimajor,23,,47.25,17.316667
hu,antalfalutelep,Antalfalutelep,02,,46.15,17.783333
hu,antalfopuszta,Antalfopuszta,23,,47.385744,17.417539
hu,antalhegy,Antalhegy,20,,47.5,19.8
hu,antalhegy,Antalhegy,23,,46.8,17.45
hu,antalhegy,Antalhegy,24,,46.55,17.05
hu,antallapos,Antallapos,01,,46.304076,19.186464
hu,antalmajor,Antalmajor,02,,46.066667,17.75
hu,antalmajor,Antalmajor,04,,48.533333,20.866667
hu,antalmajor,Antalmajor,08,,46.882212,18.460363
hu,antalmajor,Antalmajor,09,,47.483333,17.016667
hu,antalmajor,Antalmajor,16,,47.166667,19.8
hu,antalmajor,Antalmajor,17,,46.453722,17.836513
hu,antalpuszta,Antalpuszta,02,,46.144308,17.761305
hu,antalpuszta,Antalpuszta,17,,45.966667,17.466667
hu,antalszallas,Antalszállás,17,,46.205115,17.838118
hu,antaltanya,Antaltanya,10,,47.25,21.7
hu,antaltanya,Antaltanya,16,,47.183333,19.316667
hu,antfai-major,Antfai-major,23,,47.25,17.316667
hu,antoniamajor,Antóniamajor,08,,47.115811,18.282476
hu,antoniamajor,Antóniamajor,09,,47.95,17.3
hu,antoniamajor,Antóniamajor,16,,47.18971,19.534951
hu,antoniamajor,Antóniamajor,22,,47.226352,16.916231
hu,antos-tanya,Antós-tanya,16,,47.183333,20.066667
hu,anyacsa,Anyácsa,16,,47.585381,18.713683
hu,anyas,Ányás,06,,46.501613,20.169061
hu,apacapuszta,Apácapuszta,14,,48.050095,19.58457
hu,apacatorna,Apácatorna,23,,47.113415,17.294417
hu,apaczatorna,Apáczatorna,23,,47.113415,17.294417
hu,apafa,Apafa,07,,47.583333,21.666667
hu,apafaja,Apafája,07,,47.583333,21.666667
hu,apagy,Apagy,18,2348,47.964305,21.935387
hu,apagyuti hazak,Apagyúti Házak,18,,47.933333,21.866667
hu,apaj,Apaj,16,,47.115083,19.095806
hu,aparhant,Aparhant,21,,46.336283,18.451713
hu,apatfa,Apátfa,24,,46.866667,16.8
hu,apatfalva,Apátfalva,06,3268,46.166667,20.583333
hu,apati,Apáti,03,,46.566667,21.116667
hu,apatipuszta,Apátipuszta,12,,47.53344,18.044004
hu,apatipuszta,Apátipuszta,14,,48.111908,19.535628
hu,apatipuszta,Apátipuszta,21,,46.476553,18.691343
hu,apatipuszta,Apátipuszta,22,,47.316667,17.233333
hu,apati puszta,Apáti Puszta,24,,46.763121,16.609896
hu,apatistvanfalva,Apátistvánfalva,22,,46.896891,16.255117
hu,apatsziget,Apátsziget,10,,47.016667,21.5
hu,apatvarasd,Apátvarasd,02,,46.186569,18.480097
hu,apatvarasdtelep,Apátvarasdtelep,02,,46.2,18.466667
hu,apc,Apc,11,2754,47.794194,19.694289
hu,aporhaza,Aporhaza,18,,47.757262,22.271426
hu,aporka,Áporka,16,,47.228238,19.0112
hu,aporkaitanya,Áporkaitanya,16,,47.13122,19.176747
hu,aporkai tanyak,Áporkai Tanyák,16,,47.233333,19.016667
hu,aporkai urbo-tanya,Aporkai Urbo-tanya,16,,47.13122,19.176747
hu,aporliget,Aporliget,18,,47.757262,22.271426
hu,apostag,Apostag,01,2099,46.882079,18.962102
hu,apostagi tanyak,Apostagi Tanyák,01,,46.883333,18.95
hu,apponyi foldek,Apponyi Földek,03,,46.75,20.85
hu,apponyifolditanyak,Apponyifölditanyák,03,,46.75,20.85
hu,aprobel,Apróbél,23,,47.116667,17.733333
hu,aprohomok,Apróhomok,04,,48.266667,21.6
hu,apronyarfas,Aprónyárfás,04,,48.316667,21.583333
hu,apsamajor,Apsamajor,24,,46.983333,17.15
hu,aradpuszta,Aradpuszta,17,,46.442098,17.376131
hu,aradvanypuszta,Aradványpuszta,10,,47.662295,21.840274
hu,arak,Arak,09,,47.870199,17.371884
hu,aranga,Aranga,21,,46.133333,18.783333
hu,arankamajor,Arankamajor,09,,47.701526,17.397564
hu,aranyag,Aranyág,03,,46.65,21.283333
hu,aranyag,Aranyág,06,,46.416667,20.333333
hu,aranyegyhaza,Aranyegyháza,01,,46.903336,19.24544
hu,aranyhegy,Aranyhegy,01,,46.618147,19.983444
hu,aranyhegy,Aranyhegy,02,,46.083333,18.2
hu,aranyhegy,Aranyhegy,08,,47.383333,18.466667
hu,aranyhegy,Aranyhegy,12,,47.783333,18.75
hu,aranyhegy,Aranyhegy,16,,47.3,19.233333
hu,aranyhegy,Aranyhegy,20,,46.983333,20.25
hu,aranyhegy,Aranyhegy,24,,46.602446,17.050577
hu,aranykert,Aranykert,20,,46.983333,20.25
hu,aranyod,Aranyod,24,,46.949236,17.064731
hu,aranyosapati,Aranyosapáti,18,2142,48.205949,22.259163
hu,aranyosapati tanya,Aranyosapáti Tanya,18,,48.2,22.266667
hu,aranyos,Aranyos,02,,45.843889,18.273333
hu,aranyos,Aranyos,04,,48.3,21.233333
hu,aranyos,Aranyos,20,,47.316667,20.933333
hu,aranyoscsarda,Aranyoscsárda,10,,47.316667,21.316667
hu,aranyosd,Aranyosd,01,,46.816667,20
hu,aranyosdomb,Aranyosdomb,09,,47.65,17.866667
hu,aranyosfurdo,Aranyosfurdo,04,,48.3,21.3
hu,aranyosgadany,Aranyosgadány,02,,46.006281,18.120693
hu,aranyosi foldek,Aranyosi Földek,17,,45.983333,17.516667
hu,aranyosimajor,Aranyosimajor,09,,47.425568,17.076938
hu,aranyosipuszta,Aranyosipuszta,14,,48.065715,19.880953
hu,aranyosi szollo,Aranyosi Szollo,16,,47.366667,19.7
hu,aranyosi szollotelep,Aranyosi Szollotelep,18,,47.916667,21.866667
hu,aranyosi tanya,Aranyosi Tanya,11,,47.716667,19.95
hu,aranyoskastely,Aranyoskastély,17,,45.966667,17.466667
hu,aranyosmajor,Aranyosmajor,09,,47.425568,17.076938
hu,aranyos-puszta,Aranyos-puszta,02,,46.234405,18.10198
hu,aranyospuszta,Aranyospuszta,08,,46.912464,18.425348
hu,aranyospuszta,Aranyospuszta,14,,47.828764,19.622958
hu,aranyos-puszta,Aranyos-puszta,14,,48.065715,19.880953
hu,aranyospuszta,Aranyospuszta,14,,48.083333,19.533333
hu,aranyospuszta,Aranyospuszta,17,,45.983333,17.516667
hu,aranyospuszta,Aranyospuszta,20,,47.383333,20.683333
hu,aranyossziget,Aranyossziget,09,,47.866667,17.316667
hu,aranyostanya,Aranyostanya,18,,47.733333,21.75
hu,aranysziget,Aranysziget,06,,46.716667,20.15
hu,aranyto,Aranytó,21,,46.35,18.7
hu,aranytotanya,Aranytótanya,04,,48.333333,21.75
hu,arboz,Árboz,16,,47.027812,19.885903
hu,ardapuszta,Ardapuszta,23,,47.216667,17.6
hu,ardics,Árdics,06,,46.216667,20.483333
hu,arendadulo,Arendadulo,20,,47.6,19.866667
hu,arka,Arka,04,,48.35,21.25
hu,arkai tanyak,Arkai Tanyák,20,,47.466667,20.216667
hu,arkipuszta,Árkipuszta,08,,47.401499,18.223375
hu,arkitanya,Árkitanya,08,,46.95,18.483333
hu,arkoshazapuszta,Árkosházapuszta,24,,46.833333,16.766667
hu,arkusdulo,Arkusdulo,01,,46.958409,20.041386
hu,arkussziget-major,Arkussziget-major,03,,46.95,21
hu,arlo,Arló,04,4129,48.183333,20.266667
hu,arminakna,Árminakna,23,,47.083333,17.6
hu,arnot,Arnót,04,2493,48.133333,20.866667
hu,arnyekvolgypuszta,Árnyékvölgypuszta,14,,48.016667,19.5
hu,arokalja,Árokalja,18,,47.866667,22.683333
hu,arokhatimajor,Árokhátimajor,04,,47.379557,17.026999
hu,arokospuszta,Árokospuszta,03,,46.316667,20.816667
hu,arokto,Arokto,04,,47.733333,20.95
hu,arpad,Árpád,06,,46.336114,19.844544
hu,arpadhalom,Árpádhalom,06,,46.616667,20.55
hu,arpadhalommajor,Arpádhalommajor,06,,46.616667,20.55
hu,arpadhaza-telep,Árpádháza-telep,23,,47.3,17.283333
hu,arpadmajor,Árpádmajor,16,,47.716667,19.2
hu,arpadmajor,Árpádmajor,23,,47.049358,18.18162
hu,arpadszallas,Árpádszállás,01,,46.894868,19.965749
hu,arpadtanya,Árpádtanya,04,,47.966667,20.616667
hu,arpadtelep,Árpádtelep,03,,46.45,20.833333
hu,arpadtelep,Árpádtelep,06,,46.583333,20.5
hu,arpadtelep,Árpádtelep,23,,47.3,17.283333
hu,arpadtelepi tanyak,Árpádtelepi Tanyák,06,,46.583333,20.5
hu,arpadteto,Arpadteto,02,,46.166667,18.25
hu,arpas,Árpás,09,,47.516667,17.4
hu,arpasi tanyak,Árpási Tanyák,04,,48.283333,21.733333
hu,arpastanya,Árpástanya,04,,48.283333,21.733333
hu,artand,Ártánd,10,,47.116667,21.766667
hu,artanhazapuszta,Ártánházapuszta,10,,47.610662,21.945433
hu,arvai janos-tanya,Árvai János-tanya,04,,48.15,21
hu,arvaitanya,Árvaitanya,04,,48.15,21
hu,arvaitanya,Árvaitanya,06,,48.2,20.933333
hu,asca,Asca,16,,47.795812,19.382667
hu,asito,Ásító,13,,48.133333,20.7
hu,asotthalom,Ásotthalom,06,4134,46.198752,19.783342
hu,asszonyfa,Asszonyfa,23,,47.333333,17.4
hu,asszonyreszpuszta,Asszonyrészpuszta,10,,47.625975,21.943995
hu,asszonyszallas,Asszonyszállás,20,,47.316667,20.933333
hu,asszonyvar,Asszonyvár,17,,46.3,16.9
hu,asszonyvar,Asszonyvár,24,,46.333333,16.95
hu,asszonyvari,Asszonyvári,17,,46.3,16.9
hu,asszonyvariszollo,Asszonyvariszollo,24,,46.333333,16.95
hu,asszonyvariszolo,Asszonyvariszolo,24,,46.333333,16.95
hu,asszuvolgyimajor,Asszúvölgyimajor,24,,46.7,16.75
hu,asvany,Ásvány,10,,47.15,21.466667
hu,asvany,Ásvány,21,,47.366667,20.633333
hu,asvanyhat,Ásványhát,06,,46.266667,20.216667
hu,asvanyhattanya,Ásványháttanya,06,,46.266667,20.216667
hu,asvany-kut,Ásvány-kút,10,,47.15,21.466667
hu,asvanyraro,Ásványráró,09,1985,47.832358,17.503532
hu,aszalo,Aszaló,04,2008,48.216667,20.966667
hu,aszaloi kistanya,Aszalói Kistanya,04,,48.233333,21
hu,aszaloi nagytanya,Aszalói Nagytanya,04,,48.25,20.966667
hu,aszal-volgyi vizmu,Aszal-volgyi Vizmu,08,,47.233333,18.433333
hu,aszar,Ászár,12,,47.502891,18.036652
hu,aszo,Aszó,20,,47.533333,20.75
hu,aszobanyatelep,Aszóbányatelep,04,,48.283333,20.4
hu,aszod,Aszód,16,6184,47.653902,19.498001
hu,aszofo,Aszofo,23,,46.930528,17.831188
hu,aszohegy,Aszóhegy,17,,46.598515,17.681849
hu,aszoitanya,Aszóitanya,20,,47.533333,20.75
hu,aszopuszta,Aszópuszta,24,,46.5,17.116667
hu,asztag-ko,Asztag-ko,11,,47.866477,19.942184
hu,asztalostanya,Asztalostanya,18,,48.166667,21.65
hu,ata,Áta,02,,45.938959,18.298529
hu,atakeleti malom,Átakeleti Malom,02,,45.983333,18.316667
hu,atalak,Atalak,03,,46.866667,20.416667
hu,ataleso,Ataleso,10,,47.133333,21.433333
hu,atany,Átány,11,,47.616667,20.366667
hu,atkar,Atkár,11,,47.720855,19.888769
hu,atkari tanyak,Atkári Tanyák,11,,47.683333,19.866667
hu,atokhaza,Átokháza,06,,46.233333,19.783333
hu,atracs,Atrács,20,,46.9,20.4
hu,attala,Attala,17,,46.378053,18.063862
hu,attamajor,Attamajor,09,,47.916667,17.166667
hu,attilapuszta,Attilapuszta,08,,46.944661,18.292976
hu,attipuszta,Attipuszta,09,,47.833333,17.4
hu,attyamajor,Attyamajor,23,,47.264018,17.498173
hu,attyapuszta,Attyapuszta,23,,47.264018,17.498173
hu,atya,Atya,08,,47.269451,18.291113
hu,atyamajor,Atyamajor,08,,47.269451,18.291113
hu,auerbachtanya,Auerbachtanya,23,,46.983333,17.7
hu,auguszta-banyatelep,Auguszta-bányatelep,14,,48.033333,19.95
hu,augusztatelep,Augusztatelep,14,,48.033333,19.95
hu,auwinkel,Auwinkel,05,,47.511267,18.979702
hu,avas,Avas,02,,45.883333,18.166667
hu,avas,Avas,21,,46.710147,18.134488
hu,avashegy,Avashegy,24,,46.8,16.866667
hu,avaspuszta,Avaspuszta,02,,45.930278,18.287222
hu,avaspuszta,Avaspuszta,17,,46.266667,17.066667
hu,avaspuszta,Avaspuszta,21,,46.710147,18.134488
hu,avastanya,Avastanya,02,,45.930278,18.287222
hu,azokiret,Ázokirét,10,,47.6,21.766667
hu,baaltanya,Baáltanya,18,,47.75,21.7
hu,babahegy,Bábahegy,06,,46.333333,19.983333
hu,babahegyiszolok,Babahegyiszolok,06,,46.333333,19.983333
hu,baba-molnardulo,Baba-Molnardulo,16,,47.166667,19.8
hu,babanovicadulo,Babanovicadulo,16,,47.316667,18.966667
hu,babarc,Babarc,02,,46.005919,18.550256
hu,babarci puszta,Babarci Puszta,02,,46.032286,18.515335
hu,babarcpuszta,Babarcpuszta,02,,46.032286,18.515335
hu,babarcszollos,Babarcszollos,02,,45.9,18.136389
hu,babarcszolos,Babarcszolos,02,,45.9,18.136389
hu,babat,Babat,14,,48.133333,19.583333
hu,babat,Babat,16,,47.620665,19.383713
hu,babicstanya,Babicstanya,18,,48.066667,21.8
hu,babicztanya,Babicztanya,18,,48.066667,21.8
hu,babinadola,Babinadola,01,,46.183333,18.966667
hu,babocsa,Babócsa,17,1877,46.041546,17.343316
hu,babod puszta,Babod Puszta,17,,46.6618,17.790758
hu,babodraki,Babodráki,17,,46.666667,17.783333
hu,babolna,Bábolna,12,3885,47.643612,17.977979
hu,babolnai kismajor,Bábolnai Kismajor,12,,47.616667,17.95
hu,babolnapuszta,Bábolnapuszta,12,,47.643612,17.977979
hu,babonymegyer,Bábonymegyer,17,,46.753521,18.095395
hu,babosdobrete,Babosdöbréte,24,,46.814756,16.780106
hu,babosmalom,Babosmalom,02,,46.066001,18.435712
hu,babostag,Babostag,09,,47.610414,17.440001
hu,babo tanya,Babó Tanya,01,,46.351017,19.54027
hu,babot,Babót,09,,47.575711,17.074289
hu,bachdulo,Bachdulo,03,,46.466667,20.9
hu,baconakhegy,Bacónakhegy,24,,46.483333,17.05
hu,bacsa,Bácsa,09,,47.716667,17.666667
hu,bacsahna,Bácsahná,01,,46.12648,19.332596
hu,bacsalapos,Bacsalapos,03,,46.933333,20.783333
hu,bacsalmas,Bácsalmás,01,7608,46.12648,19.332596
hu,bacs,Bacs,08,,46.825353,18.543696
hu,bacsbokod,Bácsbokod,01,3077,46.124996,19.156207
hu,bacsbokodi tanyak,Bácsbokodi Tanyák,01,,46.116667,19.166667
hu,bacsborista,Bácsborista,01,,46.216667,19.65
hu,bacsborsod,Bácsborsód,01,,46.098701,19.158056
hu,bacsborsodi tanyak,Bácsborsódi Tanyák,01,,46.116667,19.233333
hu,bacsfapuszta,Bácsfapuszta,02,,45.991667,18.589444
hu,bacsitanya,Bacsitanya,01,,46.716667,19.4
hu,bacska,Bácska,16,,47.783333,19.133333
hu,bacskaitanya,Bacskaitanya,18,,48.166667,21.6
hu,bacskai tanyak,Bácskai Tanyák,08,,46.983333,18.933333
hu,bacska-puszta,Bácska-puszta,02,,46.216667,18.1
hu,bacskatanya,Bácskatanya,02,,46.216667,18.1
hu,bacskotanya,Bacskótanya,18,,48.05,22.366667
hu,bacsohaz,Bacsóház,10,,47.716667,21.683333
